link,player,season,age,tm,lg,pos,g,gs,FirstSeasonMP,fg,fga,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,efgpercent,ft,fta,ftpercent,orb,drb,trb,ast,stl,blk,tov,pf,pts,SeasonNumber_1,SeasonNumberAdj,CumSumSeasonAdj,SeasonNumber,mp,games,games_started,NumberOfSeasons,status,LastSeason,DraftYear,PickNumber,Team,College,wprev,w_lpercentprev,wcur,w_lpercentcur
/players/v/vujacsa01.html,Sasha Vujacic,2004-05,20,LAL,NBA,SG,35,3,11.5,0.9,3.3,0.282,0.5,1.8,0.27,0.5,1.5,0.296,0.355,0.5,0.5,0.947,0.4,1.4,1.8,1.5,0.3,0.1,0.4,1.2,2.9,1,0,0,1,8918.3,581,58,10,2,2016-17,2004,27,LAL,,57.4,0.7,50.8,0.6196
/players/w/westde01.html,Delonte West,2004-05,21,BOS,NBA,SG,39,7,13,1.7,4,0.426,0.6,1.7,0.358,1.1,2.3,0.477,0.503,0.5,0.7,0.704,0.4,1.3,1.7,1.4,0.5,0.2,0.6,1.8,4.5,1,0,0,1,11848.300000000001,432,258,8,2,2011-12,2004,24,BOS,Saint Joseph's,40,0.488,42,0.5124
/players/w/wilkida02.html,Damien Wilkins,2004-05,25,OKC,NBA,SF,29,7,17.9,2.5,5.8,0.435,0.6,2,0.271,2,3.8,0.523,0.482,0.7,1.2,0.618,1,1.3,2.3,0.9,0.8,0.3,0.6,1.9,6.3,1,0,0,1,10994.2,582,150,10,2,2017-18,NA,61,NA,NA,42.2,0.5148,43.6,0.5318
/players/w/wrighdo01.html,Dorell Wright,2004-05,19,MIA,NBA,SF,3,0,9,1,3.7,0.273,0,1.3,0,1,2.3,0.429,0.273,0.3,0.3,1,0,0.3,0.3,1,1.3,0,1,0.7,2.3,1,0,0,1,12285.4,549,222,11,2,2014-15,2004,19,MIA,,41,0.5,42.4,0.5172
/players/a/ackeral01.html,Alex Acker,2005-06,23,DET,NBA,SG,5,0,7,0.8,3.2,0.25,0.2,1,0.2,0.6,2.2,0.273,0.281,0,0,NA,0.2,0.8,1,0.8,0.2,0,0.8,0.8,1.8,1,0,0,1,233.50000000000003,30,0,2,2,2008-09,2005,60,DET,Pepperdine,48,0.5856,54.4,0.6636
/players/a/anderal01.html,Alan Anderson,2005-06,23,CHA,NBA,SF,36,7,15.7,2.1,5,0.414,0.7,1.6,0.414,1.4,3.4,0.415,0.481,0.9,1.1,0.805,0.6,1.3,1.9,0.9,0.3,0.1,0.9,1.3,5.8,1,0,0,1,6796,330,66,8,2,2016-17,NA,61,NA,NA,33.6,0.41,30,0.366
/players/a/andrima01.html,Martynas Andriuškevicius,2005-06,19,CLE,NBA,C,6,0,1.5,0,0.2,0,0,0,NA,0,0.2,0,0,0,0,NA,0.2,0.5,0.7,0,0.3,0,0,0.2,0,1,0,0,1,9,6,0,1,2,2005-06,2005,44,ORL,,30.6,0.3732,34.6,0.422
/players/b/barroea01.html,Earl Barron,2005-06,24,MIA,NBA,C,8,0,5.6,0.6,2,0.313,0,0,NA,0.6,2,0.313,0.313,0.4,0.5,0.75,0.3,1,1.3,0,0,0,0.6,1.3,1.6,1,0,0,1,1984.5,140,31,7,2,2014-15,NA,61,NA,NA,42.4,0.5172,42.8,0.522
/players/b/basdeed01.html,Eddie Basden,2005-06,22,CHI,NBA,SF,19,0,7.4,0.8,1.9,0.405,0.1,0.4,0.143,0.7,1.6,0.467,0.419,0.4,0.5,0.8,0.4,1.1,1.5,0.4,0.5,0.1,0.5,0.9,2.1,1,0,0,1,140.6,19,0,1,2,2005-06,NA,61,NA,NA,27.2,0.3316,32.4,0.395
/players/b/bassbr01.html,Brandon Bass,2005-06,20,CHA,NBA,PF,29,1,9.2,1,2.4,0.4,0,0,NA,1,2.4,0.4,0.4,0.4,0.7,0.632,0.6,1.7,2.3,0.1,0.1,0.2,0.4,0.6,2.3,1,0,0,1,16402.9,758,283,12,2,2016-17,2005,33,NOH,LSU,33.6,0.41,30,0.366
/players/b/batises01.html,Esteban Batista,2005-06,22,ATL,NBA,PF,57,3,8.7,0.6,1.4,0.425,0,0,0,0.6,1.4,0.43,0.425,0.6,0.9,0.623,1.1,1.5,2.5,0.1,0.3,0.2,0.7,1.9,1.8,1,0,0,1,576.5,70,3,2,2,2006-07,NA,61,NA,NA,26.8,0.3268,27,0.3292
/players/b/bellch01.html,Charlie Bell,2001-02,22,PHO,NBA,SG,5,0,8.4,0.6,2.2,0.273,0,1.2,0,0.6,1,0.6,0.273,0.4,0.4,1,0.4,0.4,0.8,0.4,0,0,1,0.6,1.6,1,0,0,1,9362.6,376,137,7,2,2010-11,NA,61,NA,NA,45.2,0.5962,44.4,0.5864
/players/b/blatcan01.html,Andray Blatche,2005-06,19,WAS,NBA,PF,29,0,6,0.9,2.3,0.388,0.1,0.4,0.231,0.8,1.9,0.426,0.41,0.3,0.4,0.833,0.4,0.9,1.3,0.3,0.2,0.2,0.4,1.2,2.2,1,0,0,1,12468.7,564,191,9,2,2013-14,2005,49,WAS,,32.6,0.3976,37.2,0.4536
/players/b/bogutan01.html,Andrew Bogut,2005-06,21,MIL,NBA,PF,82,77,28.6,3.9,7.4,0.533,0,0,0,3.9,7.4,0.536,0.533,1.5,2.4,0.629,2.3,4.7,7,2.3,0.6,0.8,1.5,3.2,9.4,1,0,0,1,19854.4,706,661,14,2,2018-19,2005,1,MIL,Utah,41.2,0.5024,38.8,0.4732
/players/b/burleke01.html,Kevin Burleson,2005-06,26,CHA,NBA,PG,39,1,8.7,0.6,2.3,0.25,0.3,1.4,0.185,0.3,0.9,0.353,0.307,0.4,0.4,0.941,0.1,0.6,0.7,1.2,0.7,0.1,0.6,1.6,1.8,1,0,0,1,339.29999999999995,39,1,1,2,2005-06,NA,61,NA,NA,33.6,0.41,30,0.366
/players/b/bynuman01.html,Andrew Bynum,2005-06,18,LAL,NBA,C,46,0,7.3,0.7,1.8,0.402,0,0,NA,0.7,1.8,0.402,0.402,0.2,0.6,0.296,0.7,1,1.7,0.2,0.1,0.5,0.4,1.2,1.6,1,0,0,1,10689.8,418,319,8,2,2013-14,2005,10,LAL,,50.8,0.6196,48.6,0.5928
/players/b/bynumwi01.html,Will Bynum,2005-06,23,GSW,NBA,PG,15,0,10.8,1.4,3.5,0.404,0.1,0.6,0.222,1.3,2.9,0.442,0.423,0.7,1.1,0.625,0.2,0.6,0.8,1.3,0.5,0,0.9,0.7,3.6,1,0,0,1,6614.4,360,29,8,2,2014-15,NA,61,NA,NA,29.4,0.3584,32.8,0.4
/players/c/caldejo01.html,José Calderón,2005-06,24,TOR,NBA,SG,64,11,23.2,2.1,4.9,0.423,0.1,0.7,0.163,2,4.2,0.465,0.434,1.2,1.4,0.848,0.5,1.7,2.2,4.5,0.7,0.1,1.6,1.5,5.5,1,0,0,1,23638.899999999998,895,591,14,2,2018-19,NA,61,NA,NA,35.8,0.4364,31.8,0.3876
/players/d/dienetr01.html,Travis Diener,2005-06,23,ORL,NBA,PG,23,0,10.7,1.3,3,0.42,1.1,2.5,0.439,0.2,0.5,0.333,0.601,0.2,0.3,0.833,0.2,0.7,0.9,0.7,0.3,0,0.4,1,3.8,1,0,0,1,2659.4,179,21,5,2,2009-10,2005,38,ORL,Marquette,37.2,0.4536,35.8,0.4366
/players/d/dioguik01.html,Ike Diogu,2005-06,22,GSW,NBA,PF,69,14,14.9,2.5,4.8,0.524,0,0,NA,2.5,4.8,0.524,0.524,2,2.4,0.81,1.4,1.9,3.3,0.4,0.2,0.4,1.1,2.4,7,1,0,0,1,2794.2000000000003,225,18,6,2,2011-12,2005,9,GSW,Arizona State,29.4,0.3584,32.8,0.4
/players/e/ellismo01.html,Monta Ellis,2005-06,20,GSW,NBA,SG,49,3,18.1,2.7,6.5,0.415,0.6,1.7,0.341,2.1,4.8,0.441,0.459,0.9,1.2,0.712,0.4,1.7,2.1,1.6,0.7,0.2,1.2,1.4,6.8,1,0,0,1,29017.899999999998,833,713,12,2,2016-17,2005,40,GSW,,29.4,0.3584,32.8,0.4
/players/e/ewingda01.html,Daniel Ewing,2005-06,22,LAC,NBA,SG,66,5,14.7,1.5,3.9,0.38,0.3,1.2,0.282,1.1,2.7,0.424,0.424,0.5,0.7,0.783,0.3,0.9,1.3,1.3,0.6,0.1,0.9,1.3,3.8,1,0,0,1,1683.8999999999999,127,8,2,2,2006-07,2005,32,LAC,Duke,32.4,0.395,35.6,0.434
/players/f/felixno01.html,Noel Felix,2005-06,24,OKC,NBA,SF,12,0,6.8,0.5,2.1,0.24,0.1,0.3,0.333,0.4,1.8,0.227,0.26,0.4,0.7,0.625,0.3,0.8,1.1,0.2,0.2,0.3,0.7,1.1,1.5,1,0,0,1,81.6,12,0,1,2,2005-06,NA,61,NA,NA,43.6,0.5318,41.8,0.5098
/players/f/feltora01.html,Raymond Felton,2005-06,21,CHA,NBA,PG,80,54,30.1,4.3,11,0.391,1.2,3.4,0.358,3.1,7.7,0.405,0.446,2,2.8,0.725,1,2.4,3.3,5.6,1.3,0.1,2.3,2.3,11.9,1,0,0,1,28823.2,971,659,14,2,2018-19,2005,5,CHA,UNC,33.6,0.41,30,0.366
/players/f/fitchge01.html,Gerald Fitch,2005-06,23,MIA,NBA,PG,18,1,13.3,1.7,4.9,0.337,0.4,1.4,0.269,1.3,3.5,0.365,0.376,0.9,1.3,0.739,0.4,1.3,1.7,1.8,0.4,0.3,0.8,1.6,4.7,1,0,0,1,239.4,18,1,1,2,2005-06,NA,61,NA,NA,42.4,0.5172,42.8,0.522
/players/f/fordsh02.html,Sharrod Ford,2005-06,24,PHO,NBA,PF,3,0,4.3,0.7,1,0.667,0,0,NA,0.7,1,0.667,0.667,0,0,NA,0.3,0.7,1,0,0,0.3,0.7,2.3,1.3,1,0,0,1,12.899999999999999,3,0,1,2,2005-06,NA,61,NA,NA,44.4,0.5416,45,0.549
/players/f/fryech01.html,Channing Frye,2005-06,22,NYK,NBA,C,65,14,24.2,4.7,9.8,0.477,0,0.1,0.333,4.6,9.7,0.479,0.479,2.9,3.5,0.825,2.1,3.6,5.8,0.8,0.5,0.7,1.5,3.1,12.3,1,0,0,1,19766,890,445,13,2,2018-19,2005,8,NYK,Arizona,37.4,0.456,32.4,0.395
/players/g/gaide01.html,Deng Gai,2005-06,23,PHI,NBA,C,2,0,2.5,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,0,1,2,2005-06,NA,61,NA,NA,44.6,0.5436,41,0.4996
/players/g/garcifr01.html,Francisco García,2005-06,24,SAC,NBA,SF,67,11,19.4,1.9,4.9,0.4,0.6,2,0.285,1.4,2.8,0.484,0.46,1.2,1.5,0.772,0.6,2.2,2.8,1.4,0.6,0.7,1.1,2,5.6,1,0,0,1,11849.7,549,137,10,2,2014-15,2005,23,SAC,Louisville,56,0.6832,53.8,0.6564
/players/g/gomesry01.html,Ryan Gomes,2005-06,23,BOS,NBA,PF,61,33,22.6,2.8,5.8,0.487,0,0.1,0.333,2.8,5.7,0.491,0.492,1.8,2.4,0.752,1.7,3.2,4.9,1,0.6,0.1,0.9,1.4,7.6,1,0,0,1,13476.199999999999,487,371,8,2,2013-14,2005,50,BOS,Providence,42,0.5124,41.4,0.505
/players/g/grahajo01.html,Joey Graham,2005-06,23,TOR,NBA,SF,80,24,19.8,2.5,5.2,0.478,0.4,1.1,0.333,2.1,4.1,0.517,0.513,1.4,1.7,0.812,0.7,2.3,3.1,0.8,0.5,0.2,1.2,2.9,6.7,1,0,0,1,6119.3,377,84,6,2,2010-11,2005,16,TOR,Oklahoma State,35.8,0.4364,31.8,0.3876
/players/g/grahast01.html,Stephen Graham,2005-06,23,HOU,NBA,SG,6,0,6.3,1,2.7,0.375,0.2,0.8,0.2,0.8,1.8,0.455,0.406,0.7,0.7,1,0.2,1,1.2,0.5,0.3,0,0.8,0.8,2.8,1,0,0,1,2920.8,239,43,5,2,2010-11,NA,61,NA,NA,42.4,0.517,40.2,0.4902
/players/g/grangda01.html,Danny Granger,2005-06,22,IND,NBA,SF,78,17,22.6,2.8,6.1,0.462,0.4,1.2,0.323,2.4,4.9,0.496,0.494,1.5,1.9,0.777,1.7,3.2,4.9,1.2,0.7,0.8,1,2.7,7.5,1,0,0,1,18494.1,586,431,10,2,2014-15,2005,17,IND,New Mexico,47.2,0.5756,47.2,0.5756
/players/g/greende01.html,Devin Green,2005-06,23,LAL,NBA,SG,27,0,5,0.2,1,0.214,0,0.1,0,0.2,1,0.231,0.214,0.5,0.8,0.619,0.4,0.5,0.9,0.3,0.1,0,0.2,0.5,0.9,1,0,0,1,135,27,0,1,2,2005-06,NA,61,NA,NA,50.8,0.6196,48.6,0.5928
/players/g/greenge01.html,Gerald Green,2005-06,20,BOS,NBA,SG,32,3,11.7,2.1,4.3,0.478,0.2,0.6,0.3,1.9,3.7,0.508,0.5,0.9,1.2,0.784,0.3,1,1.3,0.6,0.4,0.1,0.7,1.3,5.2,1,0,0,1,13026.8,658,118,12,2,2018-19,2005,18,BOS,,42,0.5124,41.4,0.505
/players/g/greenor01.html,Orien Greene,2005-06,23,BOS,NBA,PG,80,5,15.4,1.3,3.2,0.395,0.1,0.5,0.225,1.1,2.7,0.427,0.413,0.6,0.9,0.662,0.5,1.4,1.8,1.6,1,0.1,1.4,2.3,3.2,1,0,0,1,1552.2,131,7,4,2,2010-11,2005,53,BOS,LA-Lafayette,42,0.5124,41.4,0.505
/players/g/grundan01.html,Anthony Grundy,2005-06,26,ATL,NBA,SG,12,0,9,1.6,3.2,0.5,0.4,1.3,0.333,1.2,1.9,0.609,0.566,0.8,1.2,0.643,0.1,1.3,1.4,0.8,0.6,0,0.8,1.2,4.3,1,0,0,1,108,12,0,1,2,2005-06,NA,61,NA,NA,26.8,0.3268,27,0.3292
/players/h/hayesch01.html,Chuck Hayes,2005-06,22,HOU,NBA,PF,40,0,13.4,1.5,2.6,0.562,0,0,0,1.5,2.6,0.567,0.562,0.7,1.1,0.644,1.7,2.8,4.5,0.4,0.7,0.4,0.3,1.9,3.7,1,0,0,1,11811.2,644,244,11,2,2015-16,NA,61,NA,NA,42.4,0.517,40.2,0.4902
/players/h/headlu01.html,Luther Head,2005-06,23,HOU,NBA,SG,80,27,28.9,3.2,7.9,0.403,1.4,3.9,0.361,1.8,4,0.445,0.493,1.1,1.5,0.699,0.4,2.9,3.3,2.7,1.1,0.1,1.5,2.1,8.8,1,0,0,1,7796.8,348,82,6,2,2010-11,2005,24,HOU,Illinois,42.4,0.517,40.2,0.4902
/players/h/hodgeju01.html,Julius Hodge,2005-06,22,DEN,NBA,SG,14,0,2.4,0.4,0.9,0.385,0,0,NA,0.4,0.9,0.385,0.385,0.2,0.6,0.375,0.4,0.1,0.5,0.4,0.1,0,0.6,0.5,0.9,1,0,0,1,98.80000000000001,23,1,2,2,2006-07,2005,20,DEN,NC State,35.2,0.4292,36,0.439
/players/h/holcora01.html,Randy Holcomb,2005-06,26,CHI,NBA,SF,4,0,2.8,0.3,0.3,1,0,0,NA,0.3,0.3,1,1,0,0,NA,0.3,0,0.3,0,0,0,0,0.5,0.5,1,0,0,1,11.2,4,0,1,2,2005-06,2002,57,SAS,San Diego State,27.2,0.3316,32.4,0.395
/players/j/jackja01.html,Jarrett Jack,2005-06,22,POR,NBA,SG,79,4,20.2,2.4,5.4,0.442,0.3,1,0.263,2.1,4.5,0.48,0.465,1.6,2,0.8,0.2,1.8,2,2.8,0.5,0,1.3,1.7,6.7,1,0,0,1,24143.2,867,399,13,2,2017-18,2005,22,DEN,Georgia Tech,43.4,0.5294,37.6,0.4586
/players/j/jasiksa01.html,Šarunas Jasikevicius,2005-06,29,IND,NBA,PG,75,15,20.8,2.3,5.7,0.396,1.1,3.1,0.364,1.1,2.6,0.435,0.497,1.6,1.8,0.91,0.3,1.8,2,3,0.5,0.1,1.5,1.4,7.3,1,0,0,1,2531.7,138,18,2,2,2006-07,NA,61,NA,NA,47.2,0.5756,47.2,0.5756
/players/j/johnsam01.html,Amir Johnson,2005-06,18,DET,NBA,SF,3,0,13,2.3,3.3,0.7,0.7,1,0.667,1.7,2.3,0.714,0.8,1.3,1.3,1,1,0.3,1.3,1,0,0.7,1.3,2.3,6.7,1,0,0,1,18325.1,870,485,14,2,2018-19,2005,56,DET,,48,0.5856,54.4,0.6636
/players/j/jonesdw02.html,Dwayne Jones,2005-06,22,BOS,NBA,PF,14,0,6.2,0.3,0.7,0.4,0,0,NA,0.3,0.7,0.4,0.4,0.4,0.9,0.462,0.7,1.5,2.2,0.1,0.1,0.2,0.2,1,1,1,0,0,1,634.4,82,0,5,2,2009-10,NA,61,NA,NA,42,0.5124,41.4,0.505
/players/k/kleizli01.html,Linas Kleiza,2005-06,21,DEN,NBA,PF,61,2,8.5,1.3,2.8,0.445,0,0.2,0.154,1.2,2.6,0.469,0.451,0.9,1.3,0.704,0.6,1.3,1.9,0.2,0.2,0.2,0.3,1.4,3.5,1,0,0,1,8180.1,409,65,7,2,2012-13,2005,27,POR,Missouri,35.2,0.4292,36,0.439
/players/k/korolya01.html,Yaroslav Korolev,2005-06,18,LAC,NBA,SF,24,0,5.3,0.4,1.3,0.3,0.1,0.3,0.286,0.3,1,0.304,0.333,0.3,0.4,0.7,0.2,0.3,0.5,0.4,0.1,0,0.3,0.5,1.1,1,0,0,1,168.2,34,0,2,2,2006-07,2005,12,LAC,,32.4,0.395,35.6,0.434
/players/l/leeda02.html,David Lee,2005-06,22,NYK,NBA,SF,67,14,16.9,2,3.4,0.596,0,0,NA,2,3.4,0.596,0.596,1.1,1.8,0.577,1.6,2.9,4.5,0.6,0.4,0.3,0.8,1.9,5.1,1,0,0,1,24302.1,829,505,12,2,2016-17,2005,30,NYK,Florida,37.4,0.456,32.4,0.395
/players/l/lucasjo02.html,John Lucas III,2005-06,23,HOU,NBA,PG,13,0,8.2,1.1,2.8,0.389,0.2,0.7,0.222,0.9,2.1,0.444,0.417,0,0,NA,0.2,0.2,0.4,0.9,0.4,0,0.5,0.5,2.3,1,0,0,1,2924,242,8,8,2,2016-17,NA,61,NA,NA,42.4,0.517,40.2,0.4902
/players/m/macijar01.html,Arvydas Macijauskas,2005-06,26,CHA,NBA,SG,19,0,7.1,0.7,2.2,0.341,0.2,0.6,0.25,0.6,1.5,0.379,0.378,0.7,0.8,0.867,0.2,0.4,0.5,0.3,0.4,0,0.4,0.5,2.3,1,0,0,1,134.9,19,0,1,2,2005-06,NA,61,NA,NA,33.6,0.41,30,0.366
/players/m/marshra01.html,Rawle Marshall,2005-06,23,DAL,NBA,SF,23,9,10.5,1,2.6,0.4,0,0.1,0.333,1,2.5,0.404,0.408,1,1.3,0.759,0.3,1,1.3,0.4,0.3,0.3,0.7,0.7,3.1,1,0,0,1,601.5,63,11,2,2,2006-07,NA,61,NA,NA,56,0.6828,57.4,0.7
/players/m/maxieja01.html,Jason Maxiell,2005-06,22,DET,NBA,PF,26,0,6.1,0.9,2.1,0.426,0,0,NA,0.9,2.1,0.426,0.426,0.5,1.6,0.333,0.5,0.6,1.1,0.1,0.2,0.2,0.4,0.5,2.3,1,0,0,1,11388.4,618,188,10,2,2014-15,2005,26,DET,Cincinnati,48,0.5856,54.4,0.6636
/players/m/mayse01.html,Sean May,2005-06,21,CHA,NBA,PF,23,1,17.3,3,7.4,0.409,0,0.2,0,3,7.2,0.422,0.409,2.1,2.8,0.766,1.8,2.9,4.7,1,0.7,0.5,1.4,2.5,8.2,1,0,0,1,1863.7,119,25,4,2,2009-10,2005,13,CHA,UNC,33.6,0.41,30,0.366
/players/m/mccanra01.html,Rashad McCants,2005-06,21,MIN,NBA,SG,79,12,17.2,3.1,6.8,0.45,0.8,2.3,0.372,2.2,4.5,0.49,0.513,1,1.3,0.736,0.4,1.4,1.8,0.8,0.6,0.3,1.1,2.2,7.9,1,0,0,1,5032.7,249,39,4,2,2008-09,2005,14,MIN,UNC,50,0.6098,47.2,0.5756
/players/m/milesaa01.html,Aaron Miles,2005-06,22,GSW,NBA,PG,19,0,6.2,0.3,0.9,0.333,0,0,NA,0.3,0.9,0.333,0.333,0.2,0.2,1,0,0.7,0.7,1.3,0.2,0.1,0.6,0.7,0.8,1,0,0,1,117.8,19,0,1,2,2005-06,NA,61,NA,NA,29.4,0.3584,32.8,0.4
/players/m/milescj01.html,C.J. Miles,2005-06,18,UTA,NBA,PG,23,0,8.8,1.2,3.3,0.368,0.2,0.9,0.25,1,2.4,0.411,0.401,0.8,1,0.75,0.8,0.9,1.7,0.7,0.3,0.1,0.4,0.9,3.4,1,0,0,1,17283.6,848,303,15,1,2019-20,2005,34,UTA,,42.4,0.517,40,0.4878
/players/m/moniase01.html,Sergei Monia,2005-06,22,POR,NBA,SF,23,15,14.6,1.3,3.7,0.341,0.4,1.4,0.273,0.9,2.3,0.385,0.394,0.3,0.5,0.667,0.5,1.7,2.2,0.8,0.3,0.2,0.5,1.8,3.3,1,0,0,1,342.7,26,15,1,2,2005-06,2004,23,POR,,43.4,0.5294,37.6,0.4586
/players/n/ndongbo01.html,Boniface N'Dong,2005-06,28,LAC,NBA,C,23,1,6.6,1,2.3,0.415,0,0,0,1,2.3,0.423,0.415,0.3,0.4,0.667,0.7,1,1.6,0.3,0.1,0.2,0.3,1,2.2,1,0,0,1,151.79999999999998,23,1,1,2,2005-06,NA,61,NA,NA,32.4,0.395,35.6,0.434
/players/o/obertfa01.html,Fabricio Oberto,2005-06,30,SAS,NBA,C,59,0,8.3,0.7,1.6,0.473,0,0,0,0.7,1.5,0.484,0.473,0.3,0.5,0.556,1,1.1,2.1,0.5,0.2,0.2,0.5,1.5,1.7,1,0,0,1,4866.2,336,128,6,2,2010-11,NA,61,NA,NA,58.4,0.7122,59.4,0.7244
/players/o/owensan01.html,Andre Owens,2005-06,25,UTA,NBA,PG,23,2,9.1,1.2,3.2,0.365,0.1,0.7,0.188,1,2.5,0.414,0.385,0.5,0.8,0.667,0.5,0.4,0.9,0.3,0.2,0,0.6,1.1,3,1,0,0,1,599.9,54,9,2,2,2007-08,NA,61,NA,NA,42.4,0.517,40,0.4878
/players/p/paulch01.html,Chris Paul,2005-06,20,CHA,NBA,PG,78,78,36,5.2,12.1,0.43,0.6,2.3,0.282,4.6,9.9,0.464,0.456,5.1,6,0.847,0.8,4.3,5.1,7.8,2.2,0.1,2.3,2.8,16.1,1,0,0,1,35354.9,1013,1013,15,1,2019-20,2005,4,NOH,Wake Forest,33.6,0.41,30,0.366
/players/p/petrojo01.html,Johan Petro,2005-06,20,OKC,NBA,C,68,41,18.9,2.3,4.4,0.51,0,0,NA,2.3,4.4,0.51,0.51,0.7,1.1,0.627,1.6,2.8,4.4,0.2,0.4,0.8,0.9,3.1,5.2,1,0,0,1,7261.799999999999,473,139,8,2,2012-13,2005,25,SEA,,43.6,0.5318,41.8,0.5098
/players/p/poweljo01.html,Josh Powell,2005-06,23,DAL,NBA,PF,37,2,11.6,1,2.2,0.457,0,0,NA,1,2.2,0.457,0.457,1,1.2,0.8,0.8,1.4,2.2,0.2,0.2,0.1,0.6,1.4,3,1,0,0,1,3963.7,316,28,7,2,2013-14,NA,61,NA,NA,56,0.6828,57.4,0.7
/players/p/pricero01.html,Ronnie Price,2005-06,22,SAC,NBA,PG,29,0,5.2,0.7,2,0.362,0.2,0.9,0.222,0.5,1.1,0.484,0.414,0.4,0.4,1,0.2,0.3,0.5,0.4,0.2,0,0.3,0.3,2.1,1,0,0,1,7292.5,544,73,12,2,2016-17,NA,61,NA,NA,56,0.6832,53.8,0.6564
/players/r/randosh01.html,Shavlik Randolph,2005-06,22,PHI,NBA,PF,57,1,8.5,0.8,1.7,0.454,0,0,NA,0.8,1.7,0.454,0.454,0.8,1.2,0.606,1,1.4,2.3,0.3,0.3,0.2,0.4,1.5,2.3,1,0,0,1,1200.4,146,7,8,2,2014-15,NA,61,NA,NA,44.6,0.5436,41,0.4996
/players/r/roberan02.html,Anthony Roberson,2005-06,22,MEM,NBA,PG,16,0,5.5,0.9,1.9,0.452,0.3,0.6,0.5,0.6,1.3,0.429,0.532,0.1,0.1,1,0,0.4,0.4,0.3,0.1,0,0.2,0.4,2.2,1,0,0,1,591.8,65,1,3,2,2008-09,NA,61,NA,NA,33.8,0.412,39,0.4756
/players/r/roberla01.html,Lawrence Roberts,2005-06,23,MEM,NBA,C,33,0,5.5,0.6,1.3,0.455,0,0.1,0,0.6,1.3,0.476,0.455,0.3,0.7,0.478,0.8,0.7,1.5,0.2,0.2,0.1,0.2,0.9,1.5,1,0,0,1,1148.1,87,18,2,2,2006-07,2005,55,SEA,Mississippi State,33.8,0.412,39,0.4756
/players/r/robinna01.html,Nate Robinson,2005-06,21,NYK,NBA,PG,72,26,21.4,3.2,7.8,0.407,0.8,2,0.397,2.4,5.8,0.411,0.458,2.1,2.8,0.752,0.8,1.5,2.3,2,0.8,0,1.6,2.8,9.3,1,0,0,1,13882.599999999999,618,107,11,2,2015-16,2005,21,PHO,Washington,37.4,0.456,32.4,0.395
/players/s/sandeme01.html,Melvin Sanders,2005-06,25,SAS,NBA,SG,16,0,7.1,1,2.1,0.485,0.1,0.2,0.667,0.9,1.9,0.467,0.515,0.4,0.6,0.7,0.3,1.2,1.4,0.2,0.3,0,0.5,1.3,2.6,1,0,0,1,113.6,16,0,1,2,2005-06,NA,61,NA,NA,58.4,0.7122,59.4,0.7244
/players/s/scaleal01.html,Alex Scales,2005-06,27,SAS,NBA,SG,1,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,2005-06,NA,61,NA,NA,58.4,0.7122,59.4,0.7244
/players/s/schenlu01.html,Luke Schenscher,2005-06,23,CHI,NBA,C,20,0,7.5,0.8,1.3,0.615,0,0,NA,0.8,1.3,0.615,0.615,0.2,0.7,0.308,0.4,1.1,1.5,0.4,0.1,0.2,0.3,1.1,1.8,1,0,0,1,267.7,31,0,2,2,2006-07,NA,61,NA,NA,27.2,0.3316,32.4,0.395
/players/s/simiewa01.html,Wayne Simien,2005-06,22,MIA,NBA,PF,43,2,9.6,1.3,2.8,0.483,0,0,NA,1.3,2.8,0.483,0.483,0.7,0.8,0.882,0.9,1.2,2,0.2,0.3,0,0.6,1.6,3.4,1,0,0,1,505.6,51,2,2,2,2006-07,2005,29,MIA,Kansas,42.4,0.5172,42.8,0.522
/players/s/singlja01.html,James Singleton,2005-06,24,LAC,NBA,SF,59,10,12.8,1.3,2.6,0.51,0.2,0.3,0.5,1.1,2.2,0.511,0.543,0.7,0.8,0.78,1.1,2.3,3.3,0.5,0.3,0.4,0.5,1.6,3.4,1,0,0,1,3254.5,243,19,5,2,2011-12,NA,61,NA,NA,32.4,0.395,35.6,0.434
/players/s/stoudsa01.html,Salim Stoudamire,2005-06,23,ATL,NBA,SG,61,1,20.3,3.3,8.1,0.415,1.3,3.5,0.38,2,4.5,0.442,0.498,1.6,1.8,0.9,0.2,1.7,1.9,1.2,0.4,0,1.3,1.9,9.7,1,0,0,1,2677.8,157,1,3,2,2007-08,2005,31,ATL,Arizona,26.8,0.3268,27,0.3292
/players/t/taftch01.html,Chris Taft,2005-06,20,GSW,NBA,C,17,0,8.5,1.4,2.2,0.605,0,0,NA,1.4,2.2,0.605,0.605,0.1,0.4,0.167,1.1,1,2.1,0.1,0.1,0.4,0.1,1.5,2.8,1,0,0,1,144.5,17,0,1,2,2005-06,2005,42,GSW,Pitt,29.4,0.3584,32.8,0.4
